analysis,method,nuisance_seed,pair_id,statistic,p_value,rejected_at_0_05,permutations,role,holm_all_pairs_p,holm_replication_p
acquisition_only_sharp_null,moment_registration,20260736,pair_10,-0.159152296960427,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_01,-0.15807774289491416,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_02,-0.1329019821421562,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_03,-0.17912825050856496,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_04,-0.15759196783688645,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_05,-0.1505133657918244,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_06,-0.15113169542160232,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_07,-0.16064275860179678,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_08,-0.15668248215242364,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_09,-0.15894518364970123,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260736,pair_10,-0.15983216863048788,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_01,-0.16658060711384715,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_02,-0.16250653909894097,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_03,-0.15753964595202552,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_04,-0.15924956005548485,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_05,-0.16558776703049616,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_06,-0.1603041415422216,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_07,-0.1569071204059661,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_08,-0.1644506148041479,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_09,-0.15844496027791866,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260737,pair_10,-0.16065955807289267,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,raw_coordinates,20260737,pair_01,0.19393335172940418,0.0078125,True,256,primary,0.078125,0.0078125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_02,0.30533271294219766,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_03,0.29726536326281683,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_04,0.19043483181588805,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_05,0.277747624753957,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_06,0.27263155776622516,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_07,0.25886277189671736,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_08,0.23863465264154538,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_09,0.29930004296762547,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260737,pair_10,0.24188105132100213,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,moment_registration,20260737,pair_01,-0.16487332241898467,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_02,-0.15665441914571843,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_03,-0.15858549782217968,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_04,-0.16305117020314353,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_05,-0.16715776780183855,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_06,-0.15855536248409063,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_07,-0.15521104856169265,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_08,-0.15878873489001621,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_09,-0.15610222645079663,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260737,pair_10,-0.159152296960427,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_01,-0.15807774289491416,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_02,-0.1329019821421562,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_03,-0.17912825050856496,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_04,-0.15759196783688645,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_05,-0.1505133657918244,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_06,-0.15113169542160232,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_07,-0.16064275860179678,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_08,-0.15668248215242364,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_09,-0.15894518364970123,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260737,pair_10,-0.15983216863048788,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_01,-0.16658060711384715,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_02,-0.16250653909894097,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_03,-0.15753964595202552,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_04,-0.15924956005548485,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_05,-0.16558776703049616,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_06,-0.1603041415422216,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_07,-0.1569071204059661,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_08,-0.1644506148041479,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_09,-0.15844496027791866,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260738,pair_10,-0.16065955807289267,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,raw_coordinates,20260738,pair_01,0.24272558003944944,0.0078125,True,256,primary,0.078125,0.0078125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_02,0.25951070196083603,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_03,0.30590314240819816,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_04,0.17978740282413908,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_05,0.25898374545827285,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_06,0.289087575622768,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_07,0.22598990273086073,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_08,0.20838567128571606,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_09,0.31870772352343213,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260738,pair_10,0.26517419254580377,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,moment_registration,20260738,pair_01,-0.16487332241898467,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_02,-0.15665441914571843,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_03,-0.15858549782217968,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_04,-0.16305117020314353,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_05,-0.16715776780183855,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_06,-0.15855536248409063,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_07,-0.15521104856169265,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_08,-0.15878873489001621,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_09,-0.15610222645079663,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260738,pair_10,-0.159152296960427,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_01,-0.15807774289491416,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_02,-0.1329019821421562,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_03,-0.17912825050856496,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_04,-0.15759196783688645,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_05,-0.1505133657918244,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_06,-0.15113169542160232,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_07,-0.16064275860179678,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_08,-0.15668248215242364,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_09,-0.15894518364970123,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260738,pair_10,-0.15983216863048788,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_01,-0.16658060711384715,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_02,-0.16250653909894097,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_03,-0.15753964595202552,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_04,-0.15924956005548485,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_05,-0.16558776703049616,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_06,-0.1603041415422216,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_07,-0.1569071204059661,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_08,-0.1644506148041479,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_09,-0.15844496027791866,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260739,pair_10,-0.16065955807289267,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,raw_coordinates,20260739,pair_01,0.22148959647086286,0.0078125,True,256,primary,0.078125,0.0078125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_02,0.23749029640904806,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_03,0.3040814938118933,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_04,0.20560048466546754,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_05,0.2816371645541653,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_06,0.28025859098443484,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_07,0.22933053303550066,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_08,0.28782685427123555,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_09,0.30809960908094136,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260739,pair_10,0.21546894829385133,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,moment_registration,20260739,pair_01,-0.16487332241898467,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_02,-0.15665441914571843,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_03,-0.15858549782217968,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_04,-0.16305117020314353,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_05,-0.16715776780183855,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_06,-0.15855536248409063,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_07,-0.15521104856169265,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_08,-0.15878873489001621,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_09,-0.15610222645079663,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260739,pair_10,-0.159152296960427,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_01,-0.15807774289491416,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_02,-0.1329019821421562,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_03,-0.17912825050856496,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_04,-0.15759196783688645,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_05,-0.1505133657918244,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_06,-0.15113169542160232,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_07,-0.16064275860179678,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_08,-0.15668248215242364,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_09,-0.15894518364970123,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260739,pair_10,-0.15983216863048788,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_01,-0.16658060711384715,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_02,-0.16250653909894097,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_03,-0.15753964595202552,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_04,-0.15924956005548485,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_05,-0.16558776703049616,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_06,-0.1603041415422216,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_07,-0.1569071204059661,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_08,-0.1644506148041479,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_09,-0.15844496027791866,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260740,pair_10,-0.16065955807289267,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,raw_coordinates,20260740,pair_01,0.2643160005577594,0.0078125,True,256,primary,0.078125,0.0078125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_02,0.3154521289604797,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_03,0.24145889848264945,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_04,0.17658342936495108,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_05,0.31178276571695884,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_06,0.3344565465822418,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_07,0.22522590062619874,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_08,0.2243159788190352,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_09,0.2956347571845367,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260740,pair_10,0.2633405161362793,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,moment_registration,20260740,pair_01,-0.16487332241898467,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_02,-0.15665441914571843,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_03,-0.15858549782217968,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_04,-0.16305117020314353,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_05,-0.16715776780183855,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_06,-0.15855536248409063,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_07,-0.15521104856169265,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_08,-0.15878873489001621,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_09,-0.15610222645079663,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260740,pair_10,-0.159152296960427,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_01,-0.15807774289491416,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_02,-0.1329019821421562,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_03,-0.17912825050856496,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_04,-0.15759196783688645,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_05,-0.1505133657918244,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_06,-0.15113169542160232,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_07,-0.16064275860179678,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_08,-0.15668248215242364,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_09,-0.15894518364970123,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260740,pair_10,-0.15983216863048788,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_01,-0.16658060711384715,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_02,-0.16250653909894097,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_03,-0.15753964595202552,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_04,-0.15924956005548485,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_05,-0.16558776703049616,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_06,-0.1603041415422216,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_07,-0.1569071204059661,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_08,-0.1644506148041479,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_09,-0.15844496027791866,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260741,pair_10,-0.16065955807289267,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,raw_coordinates,20260741,pair_01,0.24102672022633342,0.0078125,True,256,primary,0.078125,0.0078125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_02,0.2799563132580771,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_03,0.3064647746127238,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_04,0.19540280073961935,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_05,0.2581680802468973,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_06,0.2909532120592241,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_07,0.25936426782727184,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_08,0.21698423638851239,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_09,0.29521087308752847,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260741,pair_10,0.23410692770285402,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,moment_registration,20260741,pair_01,-0.16487332241898467,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_02,-0.15665441914571843,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_03,-0.15858549782217968,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_04,-0.16305117020314353,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_05,-0.16715776780183855,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_06,-0.15855536248409063,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_07,-0.15521104856169265,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_08,-0.15878873489001621,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_09,-0.15610222645079663,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260741,pair_10,-0.159152296960427,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_01,-0.15807774289491416,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_02,-0.1329019821421562,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_03,-0.17912825050856496,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_04,-0.15759196783688645,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_05,-0.1505133657918244,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_06,-0.15113169542160232,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_07,-0.16064275860179678,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_08,-0.15668248215242364,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_09,-0.15894518364970123,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,euler_secondary,20260741,pair_10,-0.15983216863048788,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_01,-0.16658060711384715,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_02,-0.16250653909894097,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_03,-0.15753964595202552,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_04,-0.15924956005548485,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_05,-0.16558776703049616,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_06,-0.1603041415422216,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_07,-0.1569071204059661,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_08,-0.1644506148041479,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_09,-0.15844496027791866,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,quotient_exact,20260742,pair_10,-0.16065955807289267,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,raw_coordinates,20260742,pair_01,0.2240848981127066,0.0078125,True,256,primary,0.078125,0.0078125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_02,0.2875395430024361,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_03,0.24671717770995016,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_04,0.18407490530001003,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_05,0.2788506082069271,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_06,0.2735304388006592,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_07,0.22286227141552217,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_08,0.23276239392199938,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_09,0.2752175767579338,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,raw_coordinates,20260742,pair_10,0.23833422082608302,0.0078125,True,256,replication,0.078125,0.0703125
acquisition_only_sharp_null,moment_registration,20260742,pair_01,-0.16487332241898467,1.0,False,256,primary,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260742,pair_02,-0.15665441914571843,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260742,pair_03,-0.15858549782217968,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260742,pair_04,-0.16305117020314353,1.0,False,256,replication,1.0,1.0
acquisition_only_sharp_null,moment_registration,20260742,pair_05,-0.16715776780183855,1.0,False,256,replication,1.0,1.0
